item_name,thumb,url_name,id,avg_price
Nezha Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,nezha_prime_chassis_blueprint,5f986cfa9dbdce024971b0bf,36
Nidus Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,nidus_prime_neuroptics_blueprint,6139101a30dd5b004b7f90ac,35
Nezha Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,nezha_prime_neuroptics_blueprint,5f986cfb9dbdce024971b0c1,34
Volt Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,volt_prime_neuroptics_blueprint,55158cd0e7798915e9d64c1e,33
Harrow Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,harrow_prime_systems_blueprint,61bb64fe3132ff00482b5fd2,33
Khora Prime Blueprint,sub_icons/blueprint_128x128.png,khora_prime_blueprint,62d3494075156700ce450df5,32
Khora Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,khora_prime_neuroptics_blueprint,62d3494175156700ce450dff,32
Chroma Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,chroma_prime_neuroptics_blueprint,5ba9f2024567de01415f6389,31
Hildryn Prime Blueprint,sub_icons/blueprint_128x128.png,hildryn_prime_blueprint,641263df7d179f02100c6d40,30
Nekros Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,nekros_prime_systems_blueprint,57bc9a40e506eb45ea251454,30
Mesa Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,mesa_prime_systems_blueprint,5c182b749603780081b09a56,27
Wisp Prime Blueprint,sub_icons/blueprint_128x128.png,wisp_prime_blueprint,64c2aa1666456704eba6ba4a,27
Limbo Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,limbo_prime_neuroptics_blueprint,5b2987abeb069f0536234277,26
Chroma Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,chroma_prime_systems_blueprint,5ba9f2014567de01415f6387,26
Banshee Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,banshee_prime_chassis_blueprint,58b57068eb26db5c3119210c,24
Ember Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,ember_prime_neuroptics_blueprint,54a73e65e779893a797fff6d,22
Vauban Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,vauban_prime_chassis_blueprint,573b7fc20ec44a47787a690e,22
Rhino Prime Blueprint,sub_icons/blueprint_128x128.png,rhino_prime_blueprint,54a73e65e779893a797fff77,22
Saryn Prime Blueprint,sub_icons/blueprint_128x128.png,saryn_prime_blueprint,56c3bbd55d2f0202da32e93b,21
Banshee Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,banshee_prime_systems_blueprint,58b57068eb26db5c3119210d,21
Nekros Prime Blueprint,sub_icons/blueprint_128x128.png,nekros_prime_blueprint,57bcb14ce506eb45ea25145e,20
Nova Prime Blueprint,sub_icons/blueprint_128x128.png,nova_prime_blueprint,54a73e65e779893a797fff6b,20
